QUANTIDADEDEFEITOS;PLANOMNT;PRIODEF;SEALINSPEÇÃO;GRUPO2DEFEITO;EQUIPEEXECUÇÃO;STATUSEXECUÇÃO
1;RAMAL;A;BRN01C2;poste;LM;ACOMPANHAR
1;RAMAL;A;BRN01C2;poste;LM;ACOMPANHAR
1;RAMAL;A;BRN01C2;poste;LM;ACOMPANHAR
1;RAMAL;A;BRN01C2;poste;LM;ACOMPANHAR
1;RAMAL;A;BRN01C2;poste;LM;ACOMPANHAR
1;RAMAL;A;BRN01C2;poste;LG;ACOMPANHAR
1;RAMAL;A;BRN01C2;poste;LM;ACOMPANHAR
1;RAMAL;A;BRN01C2;poste;LM;ACOMPANHAR
1;RAMAL;A;BRN01C2;poste;LM;ACOMPANHAR
1;RAMAL;A;BRN01C2;poste;LM;ACOMPANHAR
1;RAMAL;A;BRN01C2;poste;LM;ACOMPANHAR
1;RAMAL;A;BRN01C2;poste;LM;ACOMPANHAR
1;RAMAL;A;BRN01C2;poste;LM;ACOMPANHAR
1;RAMAL;A;BRN01C2;poste;LM;ACOMPANHAR
1;RAMAL;A;BRN01C2;poste;LM;ACOMPANHAR
1;RAMAL;A;BRN01C2;poste;LM;ACOMPANHAR
1;RAMAL;A;BRN01C2;poste;LM;ACOMPANHAR
1;RAMAL;A;BRN01C2;poste;LM;ACOMPANHAR
1;RAMAL;A;BRN01C2;poste;LM;ACOMPANHAR
1;RAMAL;A;BRN01C2;poste;LM;ACOMPANHAR
1;RAMAL;A;BRN01C2;poste;LM;ACOMPANHAR
1;RAMAL;A;BRN01C2;poste;LM;ACOMPANHAR
1;RAMAL;A;BRN01C2;poste;LM;ACOMPANHAR
1;RAMAL;A;BRN01C2;poste;LM;ACOMPANHAR
1;RAMAL;A;BRN01C2;poste;LM;ACOMPANHAR
1;RAMAL;A;BRN01C2;poste;LM;ACOMPANHAR
1;RAMAL;A;BRN01C2;poste;LM;ACOMPANHAR
1;RAMAL;A;BRN01C2;estrutura;LM;ACOMPANHAR
1;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
1;RAMAL;A;BRN01C2;poste;LM;ACOMPANHAR
1;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
1;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
1;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
1;RAMAL;P2;SRI01C4;árvore;PO;PEND N_PRAZO
1;RAMAL;P2;SRI01C4;árvore;PO;PEND N_PRAZO
2;RAMAL;P2;BRD01C2;condutor;LV;RETIRADA
2;RAMAL;P2;BRD01C2;condutor;LV;RETIRADA
2;RAMAL;P2;BRD01C2;condutor;LV;PEND F_PRAZO
2;RAMAL;P2;ARS01C1;chave;LV;RETIRADA
1;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
1;RAMAL;P1;UBS09L3;árvore;PO;RETIRADA
1;RAMAL;P1;UBS09L3;árvore;PO;RETIRADA
1;RAMAL;P1;UBS09L3;árvore;PO;RETIRADA
1;RAMAL;P1;MAR01C2;árvore;PO;RETIRADA
2;RAMAL;P2;RSO01C6;árvore;PO;RETIRADA
2;RAMAL;P2;RSO01C6;árvore;PO;RETIRADA
1;RAMAL;P1;MAR01C2;árvore;PO;RETIRADA
1;RAMAL;P1;CDO01C1;árvore;PL;RETIRADA
2;RAMAL;P2;ARS01C2;árvore;PO;RETIRADA
2;RAMAL;P2;ARS01C2;para_raios;LV;RETIRADA
2;RAMAL;P2;BRN01C1;isolador;LV;RETIRADA
1;RAMAL;P1;CDO01C1;árvore;PO;RETIRADA
1;RAMAL;P1;CDO01C1;árvore;PO;RETIRADA
1;RAMAL;P1;CDO01C1;árvore;PO;RETIRADA
2;RAMAL;P2;RSO01C5;árvore;PO;RETIRADA
2;RAMAL;P2;RSO01C5;árvore;PO;RETIRADA
2;RAMAL;P2;RSO01C5;árvore;PO;RETIRADA
2;RAMAL;P2;RSO01C5;árvore;PO;RETIRADA
2;RAMAL;P2;RSO01C5;árvore;PO;RETIRADA
1;RAMAL;P1;MAR01C8;árvore;PO;RETIRADA
1;RAMAL;P1;MAR01C8;árvore;PO;RETIRADA
1;RAMAL;P1;MAR01C8;árvore;PO;RETIRADA
1;RAMAL;P1;MAR01C8;árvore;PO;RETIRADA
1;RAMAL;P1;SJR01C2;árvore;PO;RETIRADA
2;RAMAL;P2;BRD01C4;árvore;LV;PEND F_PRAZO
1;RAMAL;P1;SJR01C2;árvore;PO;RETIRADA
1;RAMAL;P1;SJR01C2;árvore;PO;RETIRADA
2;RAMAL;P2;BRD01C4;estrutura;LM;PEND F_PRAZO
2;RAMAL;P2;BRD01C4;estrutura;LM;PEND F_PRAZO
2;RAMAL;P2;BRD01C4;estrutura;LM;PEND F_PRAZO
2;RAMAL;P2;BRD01C4;estrutura;LM;PEND F_PRAZO
2;RAMAL;P2;BRD01C4;isolador;LM;PEND F_PRAZO
2;RAMAL;P2;BRD01C4;isolador;LM;PEND F_PRAZO
2;RAMAL;P2;BRD01C4;isolador;LM;PEND F_PRAZO
2;RAMAL;P2;BRD01C4;isolador;LM;PEND F_PRAZO
2;RAMAL;P2;BRD01C4;isolador;LM;PEND F_PRAZO
2;RAMAL;P2;BRD01C4;isolador;LM;PEND F_PRAZO
1;RAMAL;P1;SJR01C2;árvore;PO;RETIRADA
1;RAMAL;P1;SJR01C2;árvore;PO;RETIRADA
1;RAMAL;P1;TRU01C5;árvore;PO;RETIRADA
1;RAMAL;P1;MAB01C3;árvore;PO;RETIRADA
1;RAMAL;P1;MAB01C3;árvore;PO;RETIRADA
1;RAMAL;P1;MAB01C3;árvore;PO;RETIRADA
1;RAMAL;P1;ARG01C1;árvore;LM;RETIRADA
2;RAMAL;P2;PRA01C2;árvore;PO;PEND F_PRAZO
1;RAMAL;P1;ARG01C1;árvore;PO;RETIRADA
2;RAMAL;P2;MRO01C4;isolador;LV;PEND F_PRAZO
1;RAMAL;P1;ARG01C1;árvore;PO;RETIRADA
1;RAMAL;P1;ARG01C1;árvore;PO;RETIRADA
2;RAMAL;P2;LNC01C1;árvore;PO;PEND F_PRAZO
2;RAMAL;P2;LNC01C1;árvore;PO;PEND F_PRAZO
1;RAMAL;P1;ARG01C1;árvore;PO;RETIRADA
1;RAMAL;P1;ARG01C1;árvore;PO;RETIRADA
1;RAMAL;P1;ARG01C1;árvore;PO;RETIRADA
1;RAMAL;P1;ARG01C1;árvore;PO;RETIRADA
2;RAMAL;P2;MAB01C3;árvore;PO;PEND F_PRAZO
2;RAMAL;P2;MAB01C3;árvore;NI;PEND F_PRAZO
2;RAMAL;P2;MAB01C3;condutor;LV;PEND F_PRAZO
1;RAMAL;P1;ARG01C1;árvore;PO;RETIRADA
1;RAMAL;P1;ARG01C1;árvore;PO;RETIRADA
1;RAMAL;P1;CHT01C4;árvore;PO;RETIRADA
2;RAMAL;P2;IPS01C6;árvore;NI;RETIRADA
2;RAMAL;P2;IPS01C6;cruzeta;LV;PEND F_PRAZO
1;RAMAL;P1;CHT01C4;árvore;PO;RETIRADA
1;RAMAL;P1;CHT01C4;árvore;PO;RETIRADA
2;RAMAL;P2;ODA01C3;condutor;LV;PEND F_PRAZO
2;RAMAL;P2;ODA01C3;cruzeta;LV;RETIRADA
2;RAMAL;P2;TRU01C4;árvore;PO;PEND F_PRAZO
2;RAMAL;P2;TRU01C4;árvore;PO;PEND F_PRAZO
1;RAMAL;P1;CHT01C4;árvore;PO;RETIRADA
2;RAMAL;A;UBS09L3;condutor;LM;ACOMPANHAR
2;RAMAL;P2;UBS09L3;condutor;LM;RETIRADA
1;RAMAL;P1;CHT01C4;árvore;PO;RETIRADA
2;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
2;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
2;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
2;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
2;RAMAL;P2;BRD01C2;árvore;PO;RETIRADA
2;RAMAL;P2;BRD01C2;árvore;PO;RETIRADA
2;RAMAL;P2;BRD01C2;árvore;LV;RETIRADA
2;RAMAL;P2;BRD01C2;árvore;PO;RETIRADA
2;RAMAL;P2;BRD01C2;árvore;PO;RETIRADA
2;RAMAL;P2;BRD01C2;árvore;PO;RETIRADA
2;RAMAL;P2;BRD01C2;árvore;PO;RETIRADA
2;RAMAL;P2;BRD01C2;árvore;PO;RETIRADA
2;RAMAL;P2;BRD01C2;árvore;PO;RETIRADA
2;RAMAL;P2;BRD01C2;árvore;PO;RETIRADA
2;RAMAL;P2;BRD01C2;árvore;PO;RETIRADA
2;RAMAL;P2;BRD01C2;árvore;PO;RETIRADA
2;RAMAL;P2;BRD01C2;condutor;LV;PEND F_PRAZO
2;RAMAL;P2;BRD01C2;condutor;LV;RETIRADA
2;RAMAL;P2;BRD01C2;condutor;LV;RETIRADA
2;RAMAL;P2;BRD01C2;condutor;LV;PEND F_PRAZO
2;RAMAL;A;BRN09F1;condutor;LV;ACOMPANHAR
2;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
2;RAMAL;P1;ARS01C2;árvore;PO;RETIRADA
2;RAMAL;P1;RSO01C5;árvore;PO;RETIRADA
2;RAMAL;P1;RSO01C5;árvore;PO;RETIRADA
2;RAMAL;P1;RSO01C5;árvore;PO;RETIRADA
2;RAMAL;P1;IPS01C6;árvore;PO;RETIRADA
2;RAMAL;A;SRI01C1;árvore;PO;RETIRADA
2;RAMAL;P1;IPS01C6;árvore;PO;RETIRADA
2;RAMAL;P1;BRD01C2;árvore;PO;RETIRADA
2;RAMAL;P1;BRD01C2;árvore;PO;RETIRADA
2;RAMAL;P1;BRD01C2;árvore;LV;RETIRADA
2;RAMAL;P1;BRD01C2;árvore;PO;RETIRADA
2;RAMAL;P1;SRI01C1;árvore;PO;RETIRADA
2;RAMAL;P1;SRI01C1;árvore;PO;RETIRADA
2;RAMAL;P1;SRI01C1;árvore;PO;RETIRADA
2;RAMAL;P1;SRI01C1;árvore;PO;RETIRADA
2;RAMAL;P1;SRI01C3;árvore;PO;RETIRADA
2;RAMAL;P1;SRI01C3;árvore;PO;RETIRADA
2;RAMAL;P1;SRI01C3;árvore;PO;RETIRADA
2;RAMAL;P2;MAR01C2;árvore;PO;RETIRADA
2;RAMAL;P1;MAR01C2;árvore;PO;RETIRADA
2;RAMAL;P2;MAR01C5;condutor;LM;PEND F_PRAZO
2;RAMAL;P2;MAR01C5;cruzeta;LV;RETIRADA
2;RAMAL;P1;MAR01C2;árvore;PO;RETIRADA
2;RAMAL;P1;MAR01C2;árvore;PO;RETIRADA
2;RAMAL;P2;SJR01C2;cruzeta;LV;PEND F_PRAZO
2;RAMAL;P1;MAR01C2;árvore;PO;RETIRADA
2;RAMAL;P1;MAR01C2;árvore;PO;RETIRADA
2;RAMAL;P1;MAR01C2;árvore;PO;RETIRADA
2;RAMAL;P1;MAR01C2;árvore;PO;RETIRADA
2;RAMAL;P1;MAR01C2;árvore;PO;RETIRADA
2;RAMAL;P2;SBN01C1;árvore;PO;PEND F_PRAZO
2;RAMAL;P2;SBN01C1;árvore;PO;PEND F_PRAZO
2;RAMAL;P2;ARS01C2;árvore;PO;PEND F_PRAZO
2;RAMAL;P2;ARS01C2;cruzeta;LV;PEND F_PRAZO
2;RAMAL;P1;MAR01C5;árvore;PO;RETIRADA
2;RAMAL;P1;IAQ01C6;árvore;PO;RETIRADA
2;RAMAL;P1;SJR01C2;árvore;PO;RETIRADA
2;RAMAL;P1;ARS01C2;árvore;PO;RETIRADA
2;RAMAL;P1;ARS01C2;árvore;PO;RETIRADA
2;RAMAL;P1;ARS01C2;árvore;PO;RETIRADA
2;RAMAL;P2;ARS01C2;árvore;PO;RETIRADA
2;RAMAL;P2;ARS01C2;árvore;PO;RETIRADA
2;RAMAL;P2;ARS01C2;cruzeta;LV;PEND F_PRAZO
2;RAMAL;P1;ARS01C2;árvore;PO;RETIRADA
2;RAMAL;P1;ARS01C2;árvore;PO;RETIRADA
2;RAMAL;P1;ARS01C2;árvore;PO;RETIRADA
2;RAMAL;P1;RSO01C5;árvore;PO;RETIRADA
2;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
2;RAMAL;P2;SBN09F1;árvore;PO;PEND F_PRAZO
2;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
2;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
2;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
2;RAMAL;P2;RSO01C5;árvore;PO;RETIRADA
2;RAMAL;P2;RSO01C5;árvore;PO;RETIRADA
2;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
2;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
2;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
2;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
2;RAMAL;P1;SRI01C2;árvore;PO;RETIRADA
2;RAMAL;P1;MAR01C2;árvore;PO;RETIRADA
2;RAMAL;P1;ARG01C5;árvore;PO;RETIRADA
2;RAMAL;P1;MAR01C8;árvore;PO;RETIRADA
2;RAMAL;P2;RSO01C6;árvore;PO;RETIRADA
2;RAMAL;P2;RSO01C6;árvore;PO;RETIRADA
2;RAMAL;P2;RSO01C6;árvore;PO;RETIRADA
2;RAMAL;P2;RSO01C6;árvore;PO;RETIRADA
2;RAMAL;P2;RSO01C6;árvore;PO;RETIRADA
2;RAMAL;P2;RSO01C6;árvore;PO;RETIRADA
2;RAMAL;P1;SJR01C2;árvore;PO;RETIRADA
2;RAMAL;P2;RSO01C5;árvore;PO;PEND F_PRAZO
2;RAMAL;P2;RSO01C5;árvore;PO;PEND F_PRAZO
2;RAMAL;P2;RSO01C5;árvore;PO;PEND F_PRAZO
3;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
3;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
3;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
3;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
3;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
3;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
2;RAMAL;P2;UBS09L3;isolador;LM;RETIRADA
3;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
3;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
3;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
3;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
2;RAMAL;P2;ARG01C5;árvore;PO;RETIRADA
3;RAMAL;P1;RSO01C5;árvore;PO;RETIRADA
3;RAMAL;P1;RSO01C5;árvore;PO;RETIRADA
3;RAMAL;P1;IPS01C6;árvore;PO;RETIRADA
3;RAMAL;P1;IPS01C6;árvore;PO;RETIRADA
2;RAMAL;P2;SJR01C2;árvore;LV;PEND F_PRAZO
2;RAMAL;P2;SJR01C2;árvore;PO;RETIRADA
3;RAMAL;P1;IPS01C6;árvore;PO;RETIRADA
3;RAMAL;P1;UBS09L3;árvore;PO;RETIRADA
3;RAMAL;P1;BRD01C2;árvore;PO;RETIRADA
3;RAMAL;P1;BRD01C2;árvore;PO;RETIRADA
3;RAMAL;P1;SRI01C1;árvore;PO;RETIRADA
3;RAMAL;P1;SRI01C3;árvore;PO;RETIRADA
3;RAMAL;P1;MAR01C5;árvore;PO;RETIRADA
3;RAMAL;P1;MAR01C5;árvore;PO;RETIRADA
2;RAMAL;P2;BRD01C4;árvore;PO;PEND F_PRAZO
2;RAMAL;P2;BRD01C4;árvore;PO;PEND F_PRAZO
2;RAMAL;P2;BRD01C4;chave;LV;PEND F_PRAZO
3;RAMAL;P1;SJR01C2;árvore;PO;RETIRADA
3;RAMAL;P1;RSO01C5;árvore;PO;RETIRADA
3;RAMAL;P1;RSO01C5;árvore;PO;RETIRADA
3;RAMAL;P1;RSO01C5;árvore;PO;RETIRADA
3;RAMAL;P1;RSO01C5;árvore;PO;RETIRADA
2;RAMAL;P2;SBN09F1;árvore;PO;PEND F_PRAZO
2;RAMAL;P2;FLP01C5;condutor;LV;PEND F_PRAZO
3;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
3;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
2;RAMAL;P2;RSO01C5;isolador;LV;PEND F_PRAZO
2;RAMAL;P2;RSO01C5;árvore;PO;PEND F_PRAZO
2;RAMAL;P2;LNC01C3;para_raios;LV;PEND F_PRAZO
2;RAMAL;P2;LNC01C2;cruzeta;LV;PEND F_PRAZO
2;RAMAL;P2;SBN09F1;árvore;PO;PEND N_PRAZO
2;RAMAL;P2;BRN01C1;condutor;LM;PEND N_PRAZO
3;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
2;RAMAL;P2;SBN09F1;árvore;PO;PEND N_PRAZO
2;RAMAL;P2;SBN09F1;árvore;PO;PEND N_PRAZO
3;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
3;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
3;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
3;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
3;RAMAL;P1;ARG01C5;árvore;PO;RETIRADA
3;RAMAL;P1;SJR01C2;árvore;PO;RETIRADA
3;RAMAL;P1;SJR01C2;árvore;PO;RETIRADA
2;RAMAL;P2;RSO01C3;árvore;PO;PEND N_PRAZO
2;RAMAL;P2;MRO01C3;árvore;PO;PEND N_PRAZO
2;RAMAL;P2;MRO01C3;árvore;PO;PEND N_PRAZO
2;RAMAL;P2;MRO01C3;árvore;PO;PEND N_PRAZO
3;RAMAL;P1;SJR01C2;árvore;PO;RETIRADA
2;RAMAL;P2;MRO01C3;árvore;TT;PEND N_PRAZO
2;RAMAL;P2;MRO01C3;árvore;PO;PEND N_PRAZO
2;RAMAL;P2;MRO01C3;árvore;PO;PEND N_PRAZO
2;RAMAL;P2;MRO01C3;condutor;LV;PEND N_PRAZO
2;RAMAL;P2;SRI01C4;árvore;PO;PEND N_PRAZO
2;RAMAL;P2;SRI01C4;isolador;LV;PEND N_PRAZO
2;RAMAL;A;CDO01C1;chave;LM;ACOMPANHAR
3;RAMAL;P1;MAB01C3;árvore;PO;RETIRADA
3;RAMAL;P1;CHT01C4;árvore;PO;RETIRADA
4;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
4;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
4;RAMAL;P1;SRI01C1;árvore;PO;RETIRADA
4;RAMAL;P1;MAR01C2;árvore;PO;RETIRADA
4;RAMAL;P1;MAR01C2;árvore;PO;RETIRADA
4;RAMAL;P1;MAR01C2;árvore;PO;RETIRADA
4;RAMAL;P1;MAR01C2;árvore;PO;RETIRADA
4;RAMAL;P1;RSO01C5;árvore;PO;RETIRADA
2;RAMAL;P2;SBN09F1;árvore;PO;PEND N_PRAZO
4;RAMAL;P1;RSO01C5;árvore;PO;RETIRADA
2;RAMAL;P2;ARS01C2;condutor;LV;PEND N_PRAZO
4;RAMAL;P1;CDO01C1;árvore;PO;RETIRADA
2;RAMAL;P2;SRI01C3;árvore;PO;PEND N_PRAZO
5;RAMAL;P1;RSO01C5;árvore;PO;RETIRADA
5;RAMAL;P1;IPS01C6;árvore;PO;RETIRADA
5;RAMAL;P1;IPS01C6;árvore;PO;RETIRADA
2;RAMAL;P2;SRI01C2;árvore;PO;PEND N_PRAZO
2;RAMAL;P2;SRI01C2;árvore;PO;PEND N_PRAZO
2;RAMAL;P2;SRI01C2;árvore;PO;PEND N_PRAZO
5;RAMAL;P1;SRI01C1;árvore;PO;RETIRADA
5;RAMAL;P1;MAR01C5;árvore;PO;RETIRADA
2;RAMAL;A;FLP01C3;cruzeta;LV;ACOMPANHAR
5;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
5;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
2;RAMAL;A;BRN01C2;condutor;LM;ACOMPANHAR
5;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
2;RAMAL;P2;BRN01C2;árvore;PO;PEND N_PRAZO
2;RAMAL;P2;BRN01C2;condutor;LM;PEND N_PRAZO
5;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
5;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
5;RAMAL;P1;UBS09L3;árvore;PO;RETIRADA
5;RAMAL;P1;UBS09L3;árvore;PO;RETIRADA
5;RAMAL;P1;UBS09L3;árvore;PO;RETIRADA
2;RAMAL;P2;SRI01C4;árvore;PO;PEND N_PRAZO
2;RAMAL;P2;SRI01C4;árvore;PL;PEND N_PRAZO
2;RAMAL;P2;SRI01C4;árvore;PO;PEND N_PRAZO
2;RAMAL;P2;SRI01C4;árvore;PO;PEND N_PRAZO
3;RAMAL;P2;CDO01C1;isolador;LV;RETIRADA
3;RAMAL;P2;CDO01C1;para_raios;TT;RETIRADA
3;RAMAL;P2;BRD01C4;isolador;LV;RETIRADA
3;RAMAL;P2;BRD01C2;condutor;LV;PEND F_PRAZO
3;RAMAL;P2;BRD01C2;chave;LV;RETIRADA
3;RAMAL;P2;BRD01C2;isolador;LV;PEND F_PRAZO
3;RAMAL;P2;BRD01C2;isolador;LV;RETIRADA
3;RAMAL;P2;BRD01C2;isolador;LV;RETIRADA
3;RAMAL;P2;BRD01C2;isolador;LV;RETIRADA
3;RAMAL;P2;BRD01C2;isolador;LV;RETIRADA
3;RAMAL;P2;BRD01C2;isolador;LV;RETIRADA
3;RAMAL;P2;BRD01C2;isolador;LV;RETIRADA
3;RAMAL;P2;BRD01C2;isolador;LV;RETIRADA
5;RAMAL;P1;UBS09L3;árvore;PO;RETIRADA
5;RAMAL;P1;UBS09L3;árvore;PO;RETIRADA
3;RAMAL;P2;ARS01C1;chave;LV;RETIRADA
5;RAMAL;P1;UBS09L3;árvore;PL;RETIRADA
5;RAMAL;P1;UBS09L3;árvore;PO;RETIRADA
5;RAMAL;P1;UBS09L3;árvore;PO;RETIRADA
5;RAMAL;P1;UBS09L3;árvore;PO;RETIRADA
5;RAMAL;P1;SRI01C2;árvore;PO;RETIRADA
5;RAMAL;P1;SJR01C2;árvore;PO;RETIRADA
6;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
6;RAMAL;P1;RSO01C5;árvore;PO;RETIRADA
6;RAMAL;P1;RSO01C5;árvore;PO;RETIRADA
6;RAMAL;P1;UBS09L3;árvore;PO;RETIRADA
6;RAMAL;P1;MAR01C2;árvore;PO;RETIRADA
3;RAMAL;P2;RSO01C6;árvore;PO;RETIRADA
3;RAMAL;P2;RSO01C6;árvore;PO;RETIRADA
3;RAMAL;P2;RSO01C6;isolador;LV;RETIRADA
3;RAMAL;P2;CDO01C8;isolador;LV;RETIRADA
3;RAMAL;P2;CDO01C8;isolador;LV;RETIRADA
3;RAMAL;P2;CDO01C8;isolador;LV;RETIRADA
3;RAMAL;P2;RSO01C5;árvore;PO;RETIRADA
6;RAMAL;P1;RSO01C5;árvore;PO;RETIRADA
3;RAMAL;P2;TRU01C2;chave;TT;RETIRADA
3;RAMAL;P2;ARG01C2;condutor;LV;RETIRADA
6;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
3;RAMAL;P2;ARG01C2;isolador;LV;RETIRADA
3;RAMAL;P2;ARG01C2;isolador;LV;RETIRADA
6;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
3;RAMAL;P2;ARG01C4;condutor;LM;RETIRADA
6;RAMAL;P1;UBS09L3;árvore;PO;RETIRADA
3;RAMAL;P2;ARG01C5;chave;LV;RETIRADA
6;RAMAL;P1;UBS09L3;árvore;PO;RETIRADA
3;RAMAL;P2;ARS01C2;poste;LV;PEND F_PRAZO
6;RAMAL;P1;MAR01C2;árvore;PO;RETIRADA
6;RAMAL;P1;MAR01C2;árvore;PO;RETIRADA
6;RAMAL;P1;MAB01C3;árvore;PO;RETIRADA
3;RAMAL;P2;BRD01C1;condutor;LV;RETIRADA
7;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
8;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
8;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
3;RAMAL;P2;BRD01C1;chave;LV;RETIRADA
3;RAMAL;P2;BRD01C1;chave;LV;RETIRADA
3;RAMAL;P2;BRD01C1;chave;LV;RETIRADA
3;RAMAL;P2;BRD01C1;chave;LV;RETIRADA
3;RAMAL;P2;BRD01C1;chave;LV;RETIRADA
3;RAMAL;P2;BRD01C1;isolador;LV;RETIRADA
3;RAMAL;P2;BRD01C1;isolador;LV;RETIRADA
3;RAMAL;P2;BRD01C1;isolador;LV;RETIRADA
3;RAMAL;P2;BRD01C1;isolador;LV;RETIRADA
3;RAMAL;P2;BRD01C1;isolador;LV;RETIRADA
3;RAMAL;P2;BRD01C1;isolador;PL;RETIRADA
3;RAMAL;P2;BRD01C1;isolador;LV;RETIRADA
3;RAMAL;P2;BRD01C1;isolador;NI;RETIRADA
3;RAMAL;P2;BRD01C1;isolador;LM;RETIRADA
8;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
8;RAMAL;P1;RSO01C5;árvore;PO;RETIRADA
8;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
8;RAMAL;P1;UBS09L3;árvore;PO;RETIRADA
3;RAMAL;P2;BRD01C4;isolador;LM;RETIRADA
3;RAMAL;P2;BRD01C4;isolador;LM;RETIRADA
3;RAMAL;P2;BRD01C4;isolador;LM;RETIRADA
3;RAMAL;P2;BRD01C4;isolador;LM;RETIRADA
3;RAMAL;P2;BRD01C4;isolador;LM;PEND F_PRAZO
3;RAMAL;P2;BRD01C4;isolador;LM;PEND F_PRAZO
3;RAMAL;P2;BRD01C4;isolador;LM;PEND F_PRAZO
3;RAMAL;P2;BRD01C4;isolador;NI;PEND F_PRAZO
3;RAMAL;P2;BRD01C4;isolador;LM;PEND F_PRAZO
3;RAMAL;P2;BRD01C4;isolador;LM;PEND F_PRAZO
3;RAMAL;P2;BRD01C4;isolador;LV;RETIRADA
8;RAMAL;P1;UBS09L3;árvore;PO;RETIRADA
3;RAMAL;P2;BRD01C4;isolador;LM;PEND F_PRAZO
3;RAMAL;P2;MRO01C4;árvore;PO;PEND F_PRAZO
3;RAMAL;P2;MRO01C4;árvore;PO;PEND F_PRAZO
8;RAMAL;P1;UBS09L3;árvore;PO;RETIRADA
3;RAMAL;P2;LNC01C1;árvore;PO;PEND F_PRAZO
3;RAMAL;P2;LNC01C1;árvore;PO;PEND F_PRAZO
3;RAMAL;P2;LNC01C1;árvore;PO;PEND F_PRAZO
8;RAMAL;P1;MAB01C3;árvore;PO;RETIRADA
3;RAMAL;P2;LNC01C1;árvore;PO;PEND F_PRAZO
3;RAMAL;P2;LNC01C1;condutor;TT;PEND F_PRAZO
9;RAMAL;P1;UBS09L3;árvore;PO;RETIRADA
9;RAMAL;P1;UBS09L3;árvore;PO;RETIRADA
3;RAMAL;P2;MAB01C3;árvore;PO;PEND F_PRAZO
3;RAMAL;P2;MAB01C3;chave;LV;RETIRADA
3;RAMAL;P2;MAB01C3;isolador;LV;RETIRADA
3;RAMAL;P2;MAB01C3;isolador;LV;RETIRADA
3;RAMAL;P2;MAB01C3;isolador;LV;PEND F_PRAZO
3;RAMAL;P2;MAB01C3;isolador;LV;RETIRADA
3;RAMAL;P2;MAB01C3;isolador;PO;PEND F_PRAZO
9;RAMAL;P1;MAR01C2;árvore;PO;RETIRADA
10;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
10;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
10;RAMAL;P1;RSO01C6;árvore;PO;RETIRADA
10;RAMAL;P1;UBS09L3;árvore;PO;RETIRADA
3;RAMAL;P2;IPS01C6;isolador;LV;RETIRADA
10;RAMAL;P1;UBS09L3;árvore;PO;RETIRADA
